,Tag,Word,Sentence #
1218,O,160,52.0
1219,O,PRAECIP,52.0
1220,O,UNDERLYING,52.0
1221,O,GOVT,52.0
1222,O,BOND,52.0
1223,O,70,52.0
1224,O,PCT,52.0
1225,O,SEPT,52.0
1226,O,2001,52.0
1227,ORG,Vereinsbank,52.0
1228,O,IS,52.0
1229,O,NOTES,52.0
1230,ORG,Bayerische,52.0
1231,O,JOINT,52.0
1232,O,LEAD,52.0
1233,ORG,Newsroom,52.0
1234,O,44,52.0
1235,O,MANAGER,52.0
1236,ORG,Lunden,52.0
1237,O,171,52.0
1238,O,542,52.0
1239,O,7658,52.0
1240,O,sets,52.0
1241,ORG,Venantius,52.0
1242,O,DOCSTART,52.0
1243,O,300,52.0
1244,O,million,52.0
1245,O,January,52.0
1246,O,1999,52.0
1247,O,19960822,52.0
1248,LOC,London,53.0
1249,O,FRN,53.0
1250,O,The,53.0
1251,O,following,53.0
1252,O,floatingrate,53.0
1253,O,issue,53.0
1254,O,was,53.0
1255,O,announced,53.0
1256,O,by,53.0
1257,O,lead,53.0
1258,ORG,Brother'S,53.0
1259,ORG,Internatonal,53.0
1260,O,BORROWER,53.0
1261,ORG,Leemon,53.0
1262,ORG,Ab,54.0
1263,O,SWEDISH,54.0
1264,O,manager,54.0
1265,ORG,VENANTIUS,54.0
1266,O,NATIONAL,54.0
1267,O,MORTGAGE,54.0
1268,O,AGENCY,54.0
1269,O,AMT,54.0
1270,O,300,54.0
1271,O,MLN,54.0
1272,O,SPREAD,54.0
1273,O,125,54.0
1274,O,BP,54.0
1275,O,MATURITY,54.0
1276,O,21JAN99,54.0
1277,O,TYPE,54.0
1278,O,FRN,54.0
1279,O,LIBOR,54.0
1280,ORG,3M,54.0
1281,O,BASE,54.0
1282,O,PAY,54.0
1283,O,DATE,54.0
1284,O,S23SEP96,54.0
1285,O,LAST,54.0
1286,O,MOODY,54.0
1287,O,AA3,54.0
1288,O,ISS,54.0
1289,O,PRICE,54.0
1290,O,99956,54.0
1291,O,FULL,54.0
1292,O,FEES,54.0
1293,O,10,54.0
1294,O,BP,54.0
1295,O,AA,54.0
1296,ORG,SP,54.0
1297,O,LAST,54.0
1298,O,REOFFER,54.0
1299,O,NOTES,54.0
1300,O,S,54.0
1301,O,SHORT,54.0
1302,O,FIRST,54.0
1303,O,COUPON,54.0
1304,O,DENOMS,54.0
1305,LOC,London,54.0
1306,O,LISTING,54.0
1307,O,K,54.0
1308,O,110100,54.0
1309,O,SALE,54.0
1310,LOC,Uk,54.0
1311,LOC,JP,54.0
1312,LOC,FR,54.0
1313,O,NEG,54.0
1314,O,LIMITS,54.0
1315,LOC,Us,54.0
1316,O,PLG,54.0
1317,O,YES,54.0
1318,O,CRS,54.0
1319,O,DEFLT,54.0
1320,O,NO,54.0
1321,O,FORCE,54.0
1322,O,MAJ,54.0
1323,O,IPMA,54.0
1324,O,2,54.0
1325,O,GOV,54.0
1326,O,LAW,54.0
1327,O,ENGLISH,54.0
1328,O,HOME,54.0
1329,O,TAX,54.0
1330,LOC,Sweden,54.0
1331,O,CTRY,54.0
1332,O,PROVS,54.0
1333,O,STANDARD,54.0
1334,O,MGT,54.0
1335,O,UND,54.0
1336,O,5,54.0
1337,O,BP,54.0
1338,O,SELL,54.0
1339,O,CONC,54.0
1340,O,5,54.0
1341,O,BP,54.0
1342,O,PRAECIP,54.0
1343,O,NOTES,54.0
1344,O,ISSUED,54.0
1345,O,OFF,54.0
1346,O,EMTN,54.0
1347,ORG,Newsroom,54.0
1348,O,44,54.0
1349,O,PROGRAMME,54.0
1350,ORG,Lunden,54.0
1351,O,171,54.0
1352,O,542,54.0
1353,O,8863,54.0
1354,O,DOCSTART,54.0
1355,O,Port,54.0
1356,LOC,Seria,54.0
1357,ORG,Lloyd'S,54.0
1358,O,conditions,54.0
1359,O,Port,54.0
1360,ORG,Shipping,54.0
1361,O,update,55.0
1362,O,conditions,55.0
1363,ORG,Shipping,55.0
1364,ORG,Intelligence,55.0
1365,O,Aug,55.0
1366,ORG,Lloyd'S,55.0
1367,O,from,55.0
1368,O,10,55.0
1369,ORG,Servis,55.0
1370,LOC,LATTAKIA,55.0
1371,O,waiting,55.0
1372,O,time,55.0
1373,O,and,55.0
1374,LOC,Lattakia,55.0
1375,O,presently,55.0
1376,LOC,Tartous,55.0
1377,O,at,55.0
1378,O,24,55.0
1379,O,hours,55.0
1380,O,plays,56.0
1381,LOC,Israel,56.0
1382,O,DOCSTART,56.0
1383,O,down,56.0
1384,O,fears,56.0
1385,O,of,56.0
1386,O,war,56.0
1387,O,with,56.0
1388,LOC,Seria,56.0
1389,PER,Colleen,57.0
1390,PER,Seagle,57.0
1391,LOC,Jerusalem,57.0
1392,O,outgoing,57.0
1393,LOC,Israels,57.0
1394,O,19960822,57.0
1395,O,peace,57.0
1396,O,negotiator,57.0
1397,O,said,57.0
1398,LOC,Seria,57.0
1399,O,with,57.0
1400,O,on,57.0
1401,O,Thursday,57.0
1402,O,current,57.0
1403,O,tensions,57.0
1404,O,between,57.0
1405,O,the,57.0
1406,O,two,57.0
1407,O,countries,57.0
1408,O,appeared,57.0
1409,O,to,57.0
1410,O,be,57.0
1411,O,a,57.0
1412,O,storm,57.0
1413,O,in,57.0
1414,O,a,57.0
1415,PER,Rabinovich,57.0
1416,O,who,58.0
1417,O,teacup,58.0
1418,PER,Itamar,58.0
1419,O,ambassador,58.0
1420,LOC,Israels,58.0
1421,O,as,58.0
1422,O,conducted,58.0
1423,LOC,Washington,58.0
1424,O,to,58.0
1425,O,unfruitful,58.0
1426,O,negotiations,58.0
1427,O,told,58.0
1428,LOC,Seria,58.0
1429,ORG,Radio,58.0
1430,O,it,58.0
1431,O,with,58.0
1432,ORG,Israel,58.0
1433,O,looked,58.0
1434,O,wanted,58.0
1435,LOC,Damascus,58.0
1436,O,like,58.0
1437,O,to,58.0
1438,O,talk,58.0
1439,O,rather,58.0
1440,O,than,58.0
1441,O,fight,58.0
1442,O,It,59.0
1443,O,appears,59.0
1444,O,to,59.0
1445,O,me,59.0
1446,O,the,59.0
1447,O,Syrian,59.0
1448,O,priority,59.0
1449,O,is,59.0
1450,O,still,59.0
1451,O,to,59.0
1452,O,negotiate,59.0
1453,O,The,60.0
1454,O,Syrians,60.0
1455,O,are,60.0
1456,O,confused,60.0
1457,O,they,60.0
1458,O,are,60.0
1459,O,definitely,60.0
1460,O,tense,60.0
1461,O,but,60.0
1462,O,the,60.0
1463,O,general,60.0
1464,O,assessment,60.0
1465,O,here,60.0
1466,O,is,60.0
1467,LOC,Washington,60.0
1468,O,in,60.0
1469,O,that,60.0
1470,O,this,60.0
1471,O,is,60.0
1472,O,essentially,60.0
1473,O,a,60.0
1474,O,storm,60.0
1475,O,in,60.0
1476,O,a,60.0
1477,O,teacup,60.0
1478,O,he,60.0
1479,O,is,60.0
1480,PER,Rabinovich,61.0
1481,O,said,61.0
1482,O,winding,61.0
1483,O,up,61.0
1484,O,his,61.0
1485,O,term,61.0
1486,O,as,61.0
1487,O,ambassador,61.0
1488,O,He,62.0
1489,O,will,62.0
1490,O,be,62.0
1491,O,replaced,62.0
1492,PER,BenElissar,62.0
1493,O,a,62.0
1494,O,by,62.0
1495,PER,Eliahu,62.0
1496,O,former,62.0
1497,O,Israeli,62.0
1498,O,envoy,62.0
1499,O,and,62.0
1500,LOC,Egypt,62.0
1501,O,to,62.0
1502,O,party,62.0
1503,ORG,Likud,62.0
1504,O,rightwing,62.0
1505,O,on,62.0
1506,LOC,Israel,63.0
1507,O,politician,63.0
1508,O,Wednesday,63.0
1509,O,a,63.0
1510,LOC,Seria,63.0
1511,O,sent,63.0
1512,O,message,63.0
1513,O,saying,63.0
1514,LOC,Washington,63.0
1515,O,via,63.0
1516,O,it,63.0
1517,O,was,63.0
1518,O,committed,63.0
1519,O,to,63.0
1520,O,peace,63.0
1521,O,and,63.0
1522,O,wanted,63.0
1523,O,to,63.0
1524,O,open,63.0
1525,O,negotiations,63.0
1526,O,without,63.0
1527,O,preconditions,63.0
1528,O,But,64.0
1529,O,it,64.0
1530,O,for,64.0
1531,LOC,Damascus,64.0
1532,O,slammed,64.0
1533,O,creating,64.0
1534,O,what,64.0
1535,O,it,64.0
1536,O,called,64.0
1537,O,a,64.0
1538,O,dangerous,64.0
1539,O,accused,64.0
1540,LOC,Seria,65.0
1541,O,on,65.0
1542,LOC,Israel,65.0
1543,O,atmosphere,65.0
1544,O,Wednesday,65.0
1545,O,of,65.0
1546,O,launching,65.0
1547,O,a,65.0
1548,O,hysterical,65.0
1549,O,campaign,65.0
1550,O,against,65.0
1551,O,it,65.0
1552,O,after,65.0
1553,O,Israeli,65.0
1554,O,television,65.0
1555,O,reported,65.0
1556,O,had,65.0
1557,LOC,Damascus,65.0
1558,O,that,65.0
1559,O,recently,65.0
1560,O,test,65.0
1561,O,fired,65.0
1562,O,a,65.0
1563,O,missile,65.0
1564,O,It,66.0
1565,O,said,66.0
1566,O,its,66.0
1567,O,arms,66.0
1568,O,purchases,66.0
1569,O,were,66.0
1570,O,for,66.0
1571,O,defensive,66.0
1572,O,purposes,66.0
1573,O,The,67.0
1574,O,message,67.0
1575,O,that,67.0
1576,O,we,67.0
1577,O,sent,67.0
1578,O,to,67.0
1579,O,Syrian,67.0
1580,PER,Al,67.0
1581,PER,Assad,67.0
1582,O,is,67.0
1583,PER,Haffez,67.0
1584,O,President,67.0
1585,O,is,67.0
1586,LOC,Israel,67.0
1587,O,that,67.0
1588,O,ready,67.0
1589,O,at,67.0
1590,O,any,67.0
1591,O,time,67.0
1592,O,without,67.0
1593,O,preconditions,67.0
1594,O,to,67.0
1595,O,enter,67.0
1596,O,peace,67.0
1597,O,negotiations,67.0
1598,O,Israeli,67.0
1599,O,Foreign,67.0
1600,PER,Levie,67.0
1601,O,told,67.0
1602,O,Minister,67.0
1603,ORG,Radio,67.0
1604,O,in,67.0
1605,PER,David,67.0
1606,ORG,Israel,67.0
1607,O,an,67.0
1608,O,interview,67.0
1609,O,Tension,68.0
1610,O,has,68.0
1611,O,mounted,68.0
1612,O,since,68.0
1613,O,Israeli,68.0
1614,O,Prime,68.0
1615,PER,Netanyahu,68.0
1616,O,took,68.0
1617,O,Minister,68.0
1618,PER,Benjamin,68.0
1619,O,office,68.0
1620,O,in,68.0
1621,O,June,68.0
1622,O,vowing,68.0
1623,O,to,68.0
1624,O,retain,68.0
1625,LOC,Heitz,68.0
1626,LOC,Israel,68.0
1627,O,captured,68.0
1628,LOC,Golan,68.0
1629,O,the,68.0
1630,O,in,68.0
1631,LOC,Seria,68.0
1632,O,from,68.0
1633,O,the,68.0
1634,LOC,East,68.0
1635,O,war,68.0
1636,O,1967,68.0
1637,LOC,Middle,68.0
1638,O,IsraeliSyrian,69.0
1639,O,peace,69.0
1640,O,talks,69.0
1641,O,have,69.0
1642,O,been,69.0
1643,O,deadlocked,69.0
1644,O,over,69.0
1645,O,since,69.0
1646,LOC,Golan,69.0
1647,O,the,69.0
1648,O,1991,69.0
1649,O,despite,69.0
1650,O,the,69.0
1651,O,previous,69.0
1652,O,governments,69.0
1653,O,willingness,69.0
1654,O,to,69.0
1655,O,concessions,69.0
1656,LOC,Golan,69.0
1657,O,make,69.0
1658,O,Peace,70.0
1659,O,talks,70.0
1660,O,between,70.0
1661,O,the,70.0
1662,O,two,70.0
1663,O,sides,70.0
1664,O,were,70.0
1665,O,last,70.0
1666,O,held,70.0
1667,O,in,70.0
1668,O,February,70.0
1669,O,The,71.0
1670,O,voices,71.0
1671,O,coming,71.0
1672,O,out,71.0
1673,O,are,71.0
1674,LOC,Damascus,71.0
1675,O,of,71.0
1676,O,bad,71.0
1677,O,not,71.0
1678,O,good,71.0
1679,O,The,72.0
1680,O,media,72.0
1681,O,are,72.0
1682,O,full,72.0
1683,O,of,72.0
1684,O,expressions,72.0
1685,O,and,72.0
1686,O,declarations,72.0
1687,O,that,72.0
1688,O,must,72.0
1689,O,be,72.0
1690,O,worrying,72.0
1691,O,this,72.0
1692,O,artificial,72.0
1693,O,atmosphere,72.0
1694,O,is,72.0
1695,O,very,72.0
1696,O,dangerous,72.0
1697,O,because,72.0
1698,O,those,72.0
1699,O,who,72.0
1700,O,spread,72.0
1701,O,it,72.0
1702,O,could,72.0
1703,O,become,72.0
1704,O,its,72.0
1705,O,said,72.0
1706,PER,Levie,72.0
1707,O,prisoners,72.0
1708,O,We,73.0
1709,O,expect,73.0
1710,O,if,73.0
1711,LOC,Seria,73.0
1712,O,from,73.0
1713,O,its,73.0
1714,O,face,73.0
1715,O,is,73.0
1716,O,to,73.0
1717,O,peace,73.0
1718,O,that,73.0
1719,O,it,73.0
1720,O,will,73.0
1721,O,message,73.0
1722,LOC,Israels,73.0
1723,O,answer,73.0
1724,O,to,73.0
1725,O,enter,73.0
1726,O,peace,73.0
1727,O,negotiations,73.0
1728,O,because,73.0
1729,O,that,73.0
1730,O,is,73.0
1731,O,our,73.0
1732,O,goal,73.0
1733,O,he,73.0
1734,O,said,73.0
1735,O,We,74.0
1736,O,do,74.0
1737,O,not,74.0
1738,O,want,74.0
1739,O,a,74.0
1740,O,forbid,74.0
1741,PER,God,74.0
1742,O,war,74.0
1743,O,No,75.0
1744,O,one,75.0
1745,O,benefits,75.0
1746,LOC,Israels,75.0
1747,ORG,Channell,75.0
1748,O,from,76.0
1749,O,television,76.0
1750,ORG,Thuy,76.0
1751,O,wars,76.0
1752,O,had,76.0
1753,LOC,Damascus,76.0
1754,O,said,76.0
1755,O,sent,76.0
1756,O,a,76.0
1757,O,calming,76.0
1758,O,signal,76.0
1759,O,It,76.0
1760,LOC,Israel,76.0
1761,O,to,77.0
1762,O,gave,77.0
1763,O,no,77.0
1764,O,source,77.0
1765,O,for,77.0
1766,O,the,77.0
1767,O,and,77.0
1768,PER,Netanyahu,78.0
1769,O,spokesmen,78.0
1770,PER,Levys,78.0
1771,O,report,78.0
1772,O,said,78.0
1773,O,they,78.0
1774,O,could,78.0
1775,O,not,78.0
1776,O,confirm,78.0
1777,O,it,78.0
1778,O,The,79.0
1779,O,television,79.0
1780,O,also,79.0
1781,O,said,79.0
1782,O,had,79.0
1783,PER,Netanyahu,79.0
1784,O,that,79.0
1785,O,sent,79.0
1786,O,messages,79.0
1787,O,to,79.0
1788,O,via,79.0
1789,LOC,Seria,79.0
1790,O,the,79.0
1791,LOC,Cairo,79.0
1792,LOC,State'S,79.0
1793,O,and,79.0
1794,O,reassure,79.0
1795,O,DOCSTART,79.0
1796,LOC,Moscow,79.0
1797,LOC,United,80.0
1798,O,Polish,80.0
1799,O,diplomat,80.0
1800,O,denies,80.0
1801,O,nurses,80.0
1802,O,stranded,80.0
1803,LOC,Tunis,80.0
1804,O,19960822,80.0
1805,O,in,81.0
1806,LOC,Libya,81.0
1807,O,A,81.0
1808,O,Polish,81.0
1809,O,diplomat,81.0
1810,O,on,81.0
1811,O,Thursday,81.0
1812,O,denied,81.0
1813,O,a,81.0
1814,O,Polish,81.0
1815,O,tabloid,81.0
1816,O,report,81.0
1817,O,this,81.0
1818,O,week,81.0
1819,O,was,81.0
1820,LOC,Libya,81.0
1821,O,that,81.0
1822,O,refusing,81.0
1823,O,exit,81.0
1824,O,visas,81.0
1825,O,to,81.0
1826,O,100,81.0
1827,O,Polish,81.0
1828,O,nurses,81.0
1829,O,trying,81.0
1830,O,to,81.0
1831,O,return,81.0
1832,O,home,81.0
1833,O,after,81.0
1834,O,working,81.0
1835,O,in,81.0
1836,O,the,81.0
1837,O,North,81.0
1838,O,African,81.0
1839,O,country,81.0
1840,O,This,82.0
1841,O,is,82.0
1842,O,not,82.0
1843,O,true,82.0
1844,O,Up,83.0
1845,O,to,83.0
1846,O,today,83.0
1847,O,we,83.0
1848,O,have,83.0
1849,O,no,83.0
1850,O,knowledge,83.0
1851,O,of,83.0
1852,O,any,83.0
1853,O,nurse,83.0
1854,O,stranded,83.0
1855,O,or,83.0
1856,O,kept,83.0
1857,O,without,83.0
1858,LOC,Libya,83.0
1859,O,in,83.0
1860,O,her,83.0
1861,O,will,83.0
1862,O,and,83.0
1863,O,we,83.0
1864,O,have,83.0
1865,O,not,83.0
1866,O,received,83.0
1867,O,any,83.0
1868,O,complaint,83.0
1869,O,the,83.0
1870,O,Polish,83.0
1871,O,embassys,83.0
1872,O,charge,83.0
1873,O,daffaires,83.0
1874,O,in,83.0
1875,PER,Awdankiewicz,83.0
1876,PER,Tadeusz,83.0
1877,LOC,Tripoli,83.0
1878,O,by,83.0
1879,ORG,Reuter'S,83.0
1880,O,told,83.0
1881,O,labour,83.0
1882,LOC,Polands,84.0
1883,O,telephone,84.0
1884,O,ministry,84.0
1885,O,said,84.0
1886,O,this,84.0
1887,O,week,84.0
1888,O,it,84.0
1889,O,would,84.0
1890,O,send,84.0
1891,O,a,84.0
1892,O,team,84.0
1893,O,to,84.0
1894,LOC,Libya,84.0
1895,O,to,84.0
1896,O,investigate,84.0
1897,O,said,84.0
1898,PER,Awdankiewicz,84.0
1899,O,but,84.0
1900,O,the,84.0
1901,O,probe,84.0
1902,O,was,84.0
1903,O,prompted,84.0
1904,O,by,84.0
1905,O,some,84.0
1906,O,nurses,84.0
1907,O,complaining,84.0
1908,O,about,84.0
1909,O,their,84.0
1910,O,work,84.0
1911,O,conditions,84.0
1912,O,such,84.0
1913,O,as,84.0
1914,O,nonpayment,84.0
1915,O,of,84.0
1916,O,their,84.0
1917,O,salaries,84.0
1918,O,He,85.0
1919,O,said,85.0
1920,O,that,85.0
1921,O,there,85.0
1922,O,are,85.0
1923,O,an,85.0
1924,O,estimated,85.0
1925,O,800,85.0
1926,O,Polish,85.0
1927,O,nurses,85.0
1928,O,working,85.0
1929,O,DOCSTART,85.0
1930,LOC,Libya,85.0
1931,O,in,86.0
1932,O,Two,86.0
1933,O,Iranian,86.0
1934,O,opposition,86.0
1935,O,leaders,86.0
1936,O,meet,86.0
1937,O,in,86.0
1938,LOC,Bagdad,86.0
1939,PER,Hassan,87.0
1940,PER,Hafidh,87.0
1941,LOC,Bagdad,87.0
1942,O,19960822,87.0
1943,O,An,87.0
1944,O,Iranian,87.0
1945,O,exile,87.0
1946,O,group,87.0
1947,O,based,87.0
1948,O,vowed,87.0
1949,LOC,Iraq,87.0
1950,O,in,87.0
1951,O,on,87.0
1952,O,Thursday,87.0
1953,O,to,87.0
1954,O,extend,87.0
1955,O,support,87.0
1956,O,Kurdish,87.0
1957,LOC,Irans,87.0
1958,O,to,87.0
1959,O,rebels,87.0
1960,O,after,87.0
1961,O,they,87.0
1962,O,were,87.0
1963,O,attacked,87.0
1964,O,by,87.0
1965,O,Iranian,87.0
1966,O,troops,87.0
1967,O,deep,87.0
1968,O,last,87.0
1969,LOC,Iraq,87.0
1970,O,inside,87.0
1971,O,month,87.0
1972,ORG,Khalq,88.0
1973,O,statement,88.0
1974,O,A,88.0
1975,ORG,Mujahedeen,88.0
1976,O,said,88.0
1977,O,its,88.0
1978,PER,Rajavi,88.0
1979,O,met,88.0
1980,O,leader,88.0
1981,PER,Massoud,88.0
1982,O,the,88.0
1983,LOC,Bagdad,88.0
1984,O,in,88.0
1985,O,SecretaryGeneral,88.0
1986,O,of,88.0
1987,ORG,Democratic,88.0
1988,ORG,Parti,88.0
1989,ORG,Of,88.0
1990,ORG,Iran,88.0
1991,PER,Rastegar,88.0
1992,ORG,Kurdistan,88.0
1993,O,the,88.0
1994,PER,Hassan,88.0
1995,ORG,KDPI,88.0
1996,O,on,88.0
1997,O,Wednesday,88.0
1998,O,and,88.0
1999,O,voiced,88.0
2000,O,his,88.0
2001,O,support,88.0
2002,O,rebel,88.0
2003,LOC,Irans,88.0
2004,O,to,88.0
2005,O,Kurds,88.0
2006,O,Rajavi,89.0
2007,O,emphasised,89.0
2008,O,that,89.0
2009,O,the,89.0
2010,O,would,89.0
2011,ORG,Resistance,89.0
2012,O,Iranian,89.0
2013,O,continue,89.0
2014,O,to,89.0
2015,O,stand,89.0
2016,O,side,89.0
2017,O,by,89.0
2018,O,side,89.0
2019,O,with,89.0
2020,O,their,89.0
2021,O,Kurdish,89.0
2022,O,compatriots,89.0
2023,O,and,89.0
2024,O,the,89.0
2025,O,resistance,89.0
2026,O,movement,89.0
2027,LOC,Kurdistan,89.0
2028,O,it,89.0
2029,O,in,89.0
2030,LOC,Iranian,89.0
2031,O,said,89.0
2032,O,A,90.0
2033,O,spokesman,90.0
2034,O,for,90.0
2035,O,the,90.0
2036,O,group,90.0
2037,O,said,90.0
2038,O,the,90.0
2039,O,meeting,90.0
2040,O,signals,90.0
2041,O,a,90.0
2042,O,new,90.0
2043,O,level,90.0
2044,O,of,90.0
2045,O,cooperation,90.0
2046,ORG,Khalq,90.0
2047,O,and,90.0
2048,O,between,90.0
2049,ORG,Mujahedeen,90.0
2050,O,the,90.0
2051,O,Iranian,90.0
2052,O,Kurdish,90.0
2053,O,heavily,90.0
2054,LOC,Iran,91.0
2055,O,oppositions,91.0
2056,O,bombarded,91.0
2057,O,targets,91.0
2058,O,in,91.0
2059,O,in,91.0
2060,LOC,Iraq,91.0
2061,O,northern,91.0
2062,O,July,91.0
2063,O,in,91.0
2064,O,pursuit,91.0
2065,O,guerrillas,91.0
2066,ORG,KDPI,91.0
2067,O,of,91.0
2068,O,based,91.0
2069,O,in,91.0
2070,O,Iraqi,91.0
2071,O,Kurdish,91.0
2072,O,areas,91.0
2073,O,outside,91.0
2074,O,the,91.0
2075,O,control,91.0
2076,O,of,91.0
2077,O,the,91.0
2078,O,government,91.0
2079,O,Iraqi,91.0
2080,LOC,Bagdad,91.0
2081,O,in,92.0
2082,O,Kurdish,92.0
2083,O,areas,92.0
2084,O,are,92.0
2085,LOC,Iran,92.0
2086,O,bordering,92.0
2087,O,under,92.0
2088,O,the,92.0
2089,O,control,92.0
2090,O,of,92.0
2091,O,guerrillas,92.0
2092,O,of,92.0
2093,ORG,Kurdish,92.0
2094,ORG,Patriotic,92.0
2095,ORG,Union,92.0
2096,ORG,Of,92.0
2097,ORG,Kurdistan,92.0
2098,ORG,PUK,92.0
2099,O,group,92.0
2100,ORG,Iraqi,92.0
2101,ORG,Kurdistan,92.0
2102,LOC,Iraqs,93.0
2103,O,the,93.0
2104,ORG,PUK,93.0
2105,ORG,Parti,93.0
2106,ORG,KDP,93.0
2107,O,the,93.0
2108,ORG,Democratic,93.0
2109,O,and,93.0
2110,O,two,93.0
2111,O,main,93.0
2112,O,Iraqi,93.0
2113,O,Kurdish,93.0
2114,O,factions,93.0
2115,O,have,93.0
2116,O,had,93.0
2117,O,under,93.0
2118,LOC,Iraq,93.0
2119,O,northern,93.0
2120,O,their,93.0
2121,O,control,93.0
2122,O,since,93.0
2123,O,Iraqi,93.0
2124,O,forces,93.0
2125,O,were,93.0
2126,O,ousted,93.0
2127,O,in,93.0
2128,LOC,Kuwait,93.0
2129,O,from,93.0
2130,O,the,93.0
2131,O,1991,93.0
2132,O,Gulf,93.0
2133,O,War,93.0
2134,O,Clashes,94.0
2135,O,between,94.0
2136,O,the,94.0
2137,O,two,94.0
2138,O,parties,94.0
2139,O,broke,94.0
2140,O,out,94.0
2141,O,at,94.0
2142,O,the,94.0
2143,O,weekend,94.0
2144,O,in,94.0
2145,O,the,94.0
2146,O,most,94.0
2147,O,serious,94.0
2148,O,fighting,94.0
2149,O,since,94.0
2150,O,a,94.0
2151,O,USsponsored,94.0
2152,O,ceasefire,94.0
2153,O,last,94.0
2154,ORG,Khalq,94.0
2155,O,said,95.0
2156,O,year,95.0
2157,ORG,Mujahedeen,95.0
2158,O,Iranian,95.0
2159,O,troops,95.0
2160,O,had,95.0
2161,O,also,95.0
2162,O,been,95.0
2163,O,positions,95.0
2164,ORG,KDP,95.0
2165,O,shelling,95.0
2166,O,region,95.0
2167,LOC,Qasri,95.0
2168,O,in,95.0
2169,O,province,95.0
2170,LOC,Suleimaniya,95.0
2171,O,in,95.0
2172,O,near,95.0
2173,O,the,95.0
2174,O,Iranian,95.0
2175,O,border,95.0
2176,O,over,95.0
2177,O,the,95.0
2178,O,last,95.0
2179,O,two,95.0
2180,O,days,95.0
2181,O,It,96.0
2182,O,said,96.0
2183,O,about,96.0
2184,O,100,96.0
2185,O,Iraqi,96.0
2186,O,Kurds,96.0
2187,O,were,96.0
2188,O,killed,96.0
2189,O,or,96.0
2190,O,wounded,96.0
2191,O,in,96.0
2192,O,the,96.0
2193,O,attack,96.0
2194,O,and,97.0
2195,LOC,Iran,97.0
2196,O,mount,97.0
2197,LOC,Turkey,97.0
2198,O,Both,97.0
2199,O,air,97.0
2200,O,and,97.0
2201,O,land,97.0
2202,O,strikes,97.0
2203,O,at,97.0
2204,O,targets,97.0
2205,O,in,97.0
2206,O,in,97.0
2207,LOC,Iraq,97.0
2208,O,northern,97.0
2209,O,pursuit,97.0
2210,O,of,97.0
2211,O,their,97.0
2212,O,own,97.0
2213,O,Kurdish,97.0
2214,O,rebels,97.0
2215,O,A,98.0
2216,O,USled,98.0
2217,O,air,98.0
2218,O,force,98.0
2219,O,in,98.0
2220,O,protects,98.0
2221,LOC,Turkey,98.0
2222,O,southern,98.0
2223,O,Iraqi,98.0
2224,O,Kurds,98.0
2225,O,from,98.0
2226,O,possible,98.0
2227,O,attacks,98.0
2228,O,troops,98.0
2229,LOC,Bagdad,98.0
2230,O,by,98.0
2231,O,DOCSTART,99.0
2232,O,Saudi,99.0
2233,O,riyal,99.0
2234,O,rates,99.0
2235,O,steady,99.0
2236,O,in,99.0
2237,O,quiet,99.0
2238,O,summer,99.0
2239,O,19960822,99.0
2240,LOC,Manama,100.0
2241,O,trade,100.0
2242,O,The,100.0
2243,O,spot,100.0
2244,O,Saudi,100.0
2245,O,riyal,100.0
2246,O,against,100.0
2247,O,the,100.0
2248,O,dollar,100.0
2249,O,and,100.0
2250,O,riyal,100.0
2251,O,interbank,100.0
2252,O,deposit,100.0
2253,O,rates,100.0
2254,O,were,100.0
2255,O,mainly,100.0
2256,O,steady,100.0
2257,O,this,100.0
2258,O,week,100.0
2259,O,in,100.0
2260,O,quiet,100.0
2261,O,summer,100.0
2262,O,trade,100.0
2263,O,dealers,100.0
2264,O,in,100.0
2265,O,the,100.0
2266,O,kingdom,100.0
2267,O,said,100.0
2268,O,There,101.0
2269,O,were,101.0
2270,O,no,101.0
2271,O,changes,101.0
2272,O,in,101.0
2273,O,Saudi,101.0
2274,O,riyal,101.0
2275,O,rates,101.0
2276,O,The,102.0
2277,O,market,102.0
2278,O,was,102.0
2279,O,very,102.0
2280,O,quiet,102.0
2281,O,because,102.0
2282,O,of,102.0
2283,O,summer,102.0
2284,O,holidays,102.0
2285,O,one,102.0
2286,O,dealer,102.0
2287,O,said,102.0
2288,O,The,103.0
2289,O,spot,103.0
2290,O,riyal,103.0
2291,O,was,103.0
2292,O,put,103.0
2293,O,at,103.0
2294,O,37504,103.0
2295,O,06,103.0
2296,O,to,103.0
2297,O,the,103.0
2298,O,dollar,103.0
2299,O,Onemonth,104.0
2300,O,interbank,104.0
2301,O,deposits,104.0
2302,O,were,104.0
2303,O,at,104.0
2304,O,512,104.0
2305,O,38,104.0
2306,O,percent,104.0
2307,O,three,104.0
2308,O,months,104.0
2309,O,were,104.0
2310,O,558,104.0
2311,O,12,104.0
2312,O,percent,104.0
2313,O,and,104.0
2314,O,six,104.0
2315,O,months,104.0
2316,O,were,104.0
2317,O,534,104.0
2318,O,58,104.0
2319,O,percent,104.0
2320,O,Oneyear,105.0
2321,O,funds,105.0
2322,O,were,105.0
2323,O,at,105.0
2324,O,six,105.0
2325,O,578,105.0
2326,O,percent,105.0
2327,O,flight,106.0
2328,LOC,Israel,106.0
2329,O,DOCSTART,106.0
2330,PER,Arafats,106.0
2331,O,approves,106.0
2332,LOC,Banke,106.0
