,Sentence #,Tag,Word
1379,53,O,$
1380,53,O,300
1381,53,O,Million
1382,53,O,January
1383,53,O,1999
1384,53,O,FRN
1385,53,O,.
1386,54,LOC,London
1387,54,O,1996-08-22
1388,54,O,The
1389,54,O,Following
1390,54,O,floating-rate
1391,54,O,Issue
1392,54,O,Was
1393,54,O,Announced
1394,54,O,Bae
1395,54,O,Lead
1396,54,O,Manager
1397,54,ORG,Leemon
1398,54,ORG,Brother'S
1399,54,ORG,Internatonal
1400,54,O,.
1401,55,O,Borrower
1402,55,ORG,VENANTIUS
1403,55,ORG,Ab
1404,55,O,(
1405,55,O,Swedish
1406,55,O,National
1407,55,O,Mortgage
1408,55,O,Agency
1409,55,O,)
1410,55,O,AMT
1411,55,O,$
1412,55,O,300
1413,55,O,MLN
1414,55,O,Spread
1415,55,O,-
1416,55,O,12.5
1417,55,O,Bp
1418,55,O,Maturity
1419,55,O,21.JAN.99
1420,55,O,Type
1421,55,O,FRN
1422,55,O,Base
1423,55,ORG,3M
1424,55,O,Leber
1425,55,O,Pay
1426,55,O,Date
1427,55,O,S23.SEP.96
1428,55,O,Lass
1429,55,O,Moodie
1430,55,O,AA3
1431,55,O,ISS
1432,55,O,Preiss
1433,55,O,99.956
1434,55,O,Full
1435,55,O,Fees
1436,55,O,10
1437,55,O,Bp
1438,55,O,Lass
1439,55,ORG,S&P
1440,55,O,AA+
1441,55,O,Reoffer
1442,55,O,=
1443,55,O,Note'S
1444,55,O,Es
1445,55,O,Short
1446,55,O,First
1447,55,O,Coupon
1448,55,O,Listing
1449,55,LOC,London
1450,55,O,DENOMS
1451,55,O,(
1452,55,O,'Kay
1453,55,O,)
1454,55,O,1-10-100
1455,55,O,Sail
1456,55,O,Limits
1457,55,LOC,Us
1458,55,O,/
1459,55,LOC,Uk
1460,55,O,/
1461,55,LOC,JP
1462,55,O,/
1463,55,LOC,FR
1464,55,O,Neg
1465,55,O,PLG
1466,55,O,Yes
1467,55,O,CRS
1468,55,O,DEFLT
1469,55,O,Neault
1470,55,O,Force
1471,55,O,Madge
1472,55,O,IPMA
1473,55,O,2
1474,55,O,Gov
1475,55,O,La
1476,55,O,English
1477,55,O,Holm
1478,55,O,CTRY
1479,55,LOC,Sweden
1480,55,O,Tacks
1481,55,O,PROVS
1482,55,O,Standard
1483,55,O,MGT
1484,55,O,/
1485,55,O,Und
1486,55,O,5
1487,55,O,Bp
1488,55,O,Cell
1489,55,O,CONC
1490,55,O,5
1491,55,O,Bp
1492,55,O,PRAECIP
1493,55,O,=
1494,55,O,Note'S
1495,55,O,Issued
1496,55,O,Off
1497,55,O,EMTN
1498,55,O,Program
1499,55,O,--
1500,55,ORG,Lunden
1501,55,ORG,Newsroom
1502,55,O,+44
1503,55,O,171
1504,55,O,542
1505,55,O,8863
1506,55,O,-DOCSTART-
1507,55,O,Porte
1508,55,O,Conditions
1509,55,O,Update
1510,55,O,-
1511,55,LOC,Seria
1512,55,O,-
1513,55,ORG,Lloyd'S
1514,55,ORG,Shipping
1515,55,O,.
1516,56,O,Porte
1517,56,O,Conditions
1518,56,O,From
1519,56,ORG,Lloyd'S
1520,56,ORG,Shipping
1521,56,ORG,Intelligence
1522,56,ORG,Servis
1523,56,O,--
1524,56,LOC,LATTAKIA
1525,56,O,","
1526,56,O,August
1527,56,O,10
1528,56,O,-
1529,56,O,Weighting
1530,56,O,Time
1531,56,O,At
1532,56,LOC,Lattakia
1533,56,O,And
1534,56,LOC,Tartous
1535,56,O,Presently
1536,56,O,24
1537,56,O,Ours
1538,56,O,.
1539,57,O,-DOCSTART-
1540,57,LOC,Israel
1541,57,O,Play'S
1542,57,O,Down
1543,57,O,Fears
1544,57,O,Of
1545,57,O,Woehr
1546,57,O,With
1547,57,LOC,Seria
1548,57,O,.
1549,58,PER,Colleen
1550,58,PER,Seagle
1551,58,LOC,Jerusalem
1552,58,O,1996-08-22
1553,58,LOC,Israel
1554,58,O,Es
1555,58,O,Outgoing
1556,58,O,Piece
1557,58,O,Negotiator
1558,58,O,With
1559,58,LOC,Seria
1560,58,O,Said
1561,58,O,Aune
1562,58,O,Thursday
1563,58,O,Current
1564,58,O,Tensions
1565,58,O,Between
1566,58,O,The
1567,58,O,Thuy
1568,58,O,Country'S
1569,58,O,Appeared
1570,58,O,To
1571,58,O,Be
1572,58,O,A
1573,58,O,Storm
1574,58,O,In
1575,58,O,A
1576,58,O,Teacup
1577,58,O,.
1578,59,PER,Itamar
1579,59,PER,Rabinovich
1580,59,O,","
1581,59,O,Hoo
1582,59,O,As
1583,59,LOC,Israel
1584,59,O,Es
1585,59,O,Ambassador
1586,59,O,To
1587,59,LOC,Washington
1588,59,O,Conducted
1589,59,O,unfruitful
1590,59,O,Negotiations
1591,59,O,With
1592,59,LOC,Seria
1593,59,O,","
1594,59,O,Tolled
1595,59,ORG,Israel
1596,59,ORG,Radio
1597,59,O,It
1598,59,O,Looked
1599,59,O,Like
1600,59,LOC,Damascus
1601,59,O,Wanted
1602,59,O,To
1603,59,O,Talk
1604,59,O,Rather
1605,59,O,Than
1606,59,O,Feit
1607,59,O,.
1608,60,O,It
1609,60,O,Appears
1610,60,O,To
1611,60,O,Me
1612,60,O,The
1613,60,O,Syrian
1614,60,O,Priority
1615,60,O,Is
1616,60,O,Stihl
1617,60,O,To
1618,60,O,Negotiate
1619,60,O,.
1620,61,O,The
1621,61,O,Syrians
1622,61,O,Er
1623,61,O,Confused
1624,61,O,","
1625,61,O,They
1626,61,O,Er
1627,61,O,Definitely
1628,61,O,Tense
1629,61,O,","
1630,61,O,But
1631,61,O,The
1632,61,O,General
1633,61,O,Assessment
1634,61,O,Hear
1635,61,O,In
1636,61,LOC,Washington
1637,61,O,Is
1638,61,O,That
1639,61,O,This
1640,61,O,Is
1641,61,O,Essentially
1642,61,O,A
1643,61,O,Storm
1644,61,O,In
1645,61,O,A
1646,61,O,Teacup
1647,61,O,","
1648,61,O,He
1649,61,O,Said
1650,61,O,.
1651,62,PER,Rabinovich
1652,62,O,Is
1653,62,O,Winding
1654,62,O,Up
1655,62,O,His
1656,62,O,Term
1657,62,O,As
1658,62,O,Ambassador
1659,62,O,.
1660,63,O,Hee
1661,63,O,Will
1662,63,O,Be
1663,63,O,Replaced
1664,63,O,Bae
1665,63,PER,Eliahu
1666,63,PER,Ben-Elissar
1667,63,O,","
1668,63,O,A
1669,63,O,Former
1670,63,O,Israeli
1671,63,O,Envoy
1672,63,O,To
1673,63,LOC,Egypt
1674,63,O,And
1675,63,O,right-wing
1676,63,ORG,Likud
1677,63,O,Parti
1678,63,O,Politician
1679,63,O,.
1680,64,LOC,Israel
1681,64,O,Aune
1682,64,O,Wednesday
1683,64,O,Scent
1684,64,LOC,Seria
1685,64,O,A
1686,64,O,Message
1687,64,O,","
1688,64,O,Via
1689,64,LOC,Washington
1690,64,O,","
1691,64,O,Saying
1692,64,O,It
1693,64,O,Was
1694,64,O,Committed
1695,64,O,To
1696,64,O,Piece
1697,64,O,And
1698,64,O,Wanted
1699,64,O,To
1700,64,O,Open
1701,64,O,Negotiations
1702,64,O,Without
1703,64,O,Preconditions
1704,64,O,.
1705,65,O,Butt
1706,65,O,It
1707,65,O,Slammed
1708,65,LOC,Damascus
1709,65,O,For
1710,65,O,Creating
1711,65,O,What
1712,65,O,It
1713,65,O,Called
1714,65,O,A
1715,65,O,Dangerous
1716,65,O,Atmosphere
1717,65,O,.
1718,66,LOC,Seria
1719,66,O,Accused
1720,66,LOC,Israel
1721,66,O,Aune
1722,66,O,Wednesday
1723,66,O,Of
1724,66,O,Launching
1725,66,O,A
1726,66,O,Hysterical
1727,66,O,Campaign
1728,66,O,Against
1729,66,O,It
1730,66,O,After
1731,66,O,Israeli
1732,66,O,Television
1733,66,O,Reported
1734,66,O,That
1735,66,LOC,Damascus
1736,66,O,Had
1737,66,O,Recently
1738,66,O,Test
1739,66,O,Fired
1740,66,O,A
1741,66,O,Missal
1742,66,O,.
1743,67,O,It
1744,67,O,Said
1745,67,O,It'S
1746,67,O,Arm'S
1747,67,O,Purchases
1748,67,O,We'Re
1749,67,O,For
1750,67,O,Defensive
1751,67,O,Purposes
1752,67,O,.
1753,68,O,The
1754,68,O,Message
1755,68,O,That
1756,68,O,Wiehe
1757,68,O,Scent
1758,68,O,To
1759,68,O,(
1760,68,O,Syrian
1761,68,O,President
1762,68,PER,Haffez
1763,68,PER,al-
1764,68,O,)
1765,68,PER,Assad
1766,68,O,Is
1767,68,O,That
1768,68,LOC,Israel
1769,68,O,Is
1770,68,O,Redi
1771,68,O,At
1772,68,O,Any
1773,68,O,Time
1774,68,O,Without
1775,68,O,Preconditions
1776,68,O,To
1777,68,O,Enter
1778,68,O,Piece
1779,68,O,Negotiations
1780,68,O,","
1781,68,O,Israeli
1782,68,O,Foreign
1783,68,O,Minister
1784,68,PER,David
1785,68,PER,Levie
1786,68,O,Tolled
1787,68,ORG,Israel
1788,68,ORG,Radio
1789,68,O,In
1790,68,O,'N
1791,68,O,Interview
1792,68,O,.
1793,69,O,Tension
1794,69,O,Has
1795,69,O,Mounted
1796,69,O,Since
1797,69,O,Israeli
1798,69,O,Prime
1799,69,O,Minister
1800,69,PER,Benjamin
1801,69,PER,Netanyahu
1802,69,O,Took
1803,69,O,Office
1804,69,O,In
1805,69,O,Joon
1806,69,O,Vowing
1807,69,O,To
1808,69,O,Retain
1809,69,O,The
1810,69,LOC,Golan
1811,69,LOC,Heitz
1812,69,LOC,Israel
1813,69,O,Captured
1814,69,O,From
1815,69,LOC,Seria
1816,69,O,In
1817,69,O,The
1818,69,O,1967
1819,69,LOC,Middle
1820,69,LOC,East
1821,69,O,Woehr
1822,69,O,.
1823,70,O,Israeli-Syrian
1824,70,O,Piece
1825,70,O,Talk'S
1826,70,O,Halve
1827,70,O,Been
1828,70,O,Deadlocked
1829,70,O,Over
1830,70,O,The
1831,70,LOC,Golan
1832,70,O,Since
1833,70,O,1991
1834,70,O,Despite
1835,70,O,The
1836,70,O,Previous
1837,70,O,Government
1838,70,O,Es
1839,70,O,Willingness
1840,70,O,To
1841,70,O,Make
1842,70,LOC,Golan
1843,70,O,Concessions
1844,70,O,.
1845,71,O,Piece
1846,71,O,Talk'S
1847,71,O,Between
1848,71,O,The
1849,71,O,Thuy
1850,71,O,Side'S
1851,71,O,We'Re
1852,71,O,Lass
1853,71,O,Held
1854,71,O,In
1855,71,O,February
1856,71,O,.
1857,72,O,The
1858,72,O,Voice'S
1859,72,O,Cumming
1860,72,O,Out
1861,72,O,Of
1862,72,LOC,Damascus
1863,72,O,Er
1864,72,O,Bad
1865,72,O,","
1866,72,O,Not
1867,72,O,Good
1868,72,O,.
1869,73,O,The
1870,73,O,Media
1871,73,O,...
1872,73,O,Er
1873,73,O,Full
1874,73,O,Of
1875,73,O,Expressions
1876,73,O,And
1877,73,O,Declarations
1878,73,O,That
1879,73,O,Must
1880,73,O,Be
1881,73,O,Worrying
1882,73,O,...
1883,73,O,This
1884,73,O,Artificial
1885,73,O,Atmosphere
1886,73,O,Is
1887,73,O,Verri
1888,73,O,Dangerous
1889,73,O,Because
1890,73,O,Those
1891,73,O,Hoo
1892,73,O,Spread
1893,73,O,It
1894,73,O,Could
1895,73,O,Become
1896,73,O,It'S
1897,73,O,Prisoner'S
1898,73,O,","
1899,73,PER,Levie
1900,73,O,Said
1901,73,O,.
1902,74,O,Wii
1903,74,O,Expect
1904,74,O,From
1905,74,LOC,Seria
1906,74,O,","
1907,74,O,If
1908,74,O,It'S
1909,74,O,Face
1910,74,O,Is
1911,74,O,To
1912,74,O,Piece
1913,74,O,","
1914,74,O,That
1915,74,O,It
1916,74,O,Will
1917,74,O,Answer
1918,74,LOC,Israel
1919,74,O,Es
1920,74,O,Message
1921,74,O,To
1922,74,O,Enter
1923,74,O,Piece
1924,74,O,Negotiations
1925,74,O,Because
1926,74,O,That
1927,74,O,Is
1928,74,O,R
1929,74,O,Goal
1930,74,O,","
1931,74,O,He
1932,74,O,Said
1933,74,O,.
1934,75,O,Wii
1935,75,O,Deux
1936,75,O,Not
1937,75,O,Want
1938,75,O,A
1939,75,O,Woehr
1940,75,O,","
1941,75,PER,God
1942,75,O,Forbid
1943,75,O,.
1944,76,O,Nau
1945,76,O,One
1946,76,O,Benefits
1947,76,O,From
1948,76,O,War'S
1949,76,O,.
1950,77,LOC,Israel
1951,77,O,Es
1952,77,ORG,Channell
1953,77,ORG,Thuy
1954,77,O,Television
1955,77,O,Said
1956,77,LOC,Damascus
1957,77,O,Had
1958,77,O,Scent
1959,77,O,A
1960,77,O,Calming
1961,77,O,Signal
1962,77,O,To
1963,77,LOC,Israel
1964,77,O,.
1965,78,O,It
1966,78,O,Gave
1967,78,O,Nau
1968,78,O,Sorce
1969,78,O,For
1970,78,O,The
1971,78,O,Report
1972,78,O,.
1973,79,PER,Netanyahu
1974,79,O,And
1975,79,PER,Levie
1976,79,O,Es
1977,79,O,Spokesmen
1978,79,O,Said
1979,79,O,They
1980,79,O,Could
1981,79,O,Not
1982,79,O,Confirm
1983,79,O,It
1984,79,O,.
1985,80,O,The
1986,80,O,Television
1987,80,O,Also
1988,80,O,Said
1989,80,O,That
1990,80,PER,Netanyahu
1991,80,O,Had
1992,80,O,Scent
1993,80,O,Messages
1994,80,O,To
1995,80,O,Reassure
1996,80,LOC,Seria
1997,80,O,Via
1998,80,LOC,Cairo
1999,80,O,","
2000,80,O,The
2001,80,LOC,United
2002,80,LOC,State'S
2003,80,O,And
2004,80,LOC,Moscow
2005,80,O,.
2006,81,O,-DOCSTART-
2007,81,O,Polish
2008,81,O,Diplomat
2009,81,O,Denies
2010,81,O,Nurse'S
2011,81,O,Stranded
2012,81,O,In
2013,81,LOC,Libya
2014,81,O,.
2015,82,LOC,Tunis
2016,82,O,1996-08-22
2017,82,O,A.
2018,82,O,Polish
2019,82,O,Diplomat
2020,82,O,Aune
2021,82,O,Thursday
2022,82,O,Denied
2023,82,O,A
2024,82,O,Polish
2025,82,O,Tabloid
2026,82,O,Report
2027,82,O,This
2028,82,O,Weak
2029,82,O,That
2030,82,LOC,Libya
2031,82,O,Was
2032,82,O,Refusing
2033,82,O,Exit
2034,82,O,Visa'S
2035,82,O,To
2036,82,O,100
2037,82,O,Polish
2038,82,O,Nurse'S
2039,82,O,Trying
2040,82,O,To
2041,82,O,Return
2042,82,O,Holm
2043,82,O,After
2044,82,O,Werking
2045,82,O,In
2046,82,O,The
2047,82,O,North
2048,82,O,African
2049,82,O,Country
2050,82,O,.
2051,83,O,This
2052,83,O,Is
2053,83,O,Not
2054,83,O,Treu
2055,83,O,.
2056,84,O,Upp
2057,84,O,To
2058,84,O,Today
2059,84,O,","
2060,84,O,Wiehe
2061,84,O,Halve
2062,84,O,Nau
2063,84,O,Knowledge
2064,84,O,Of
2065,84,O,Any
2066,84,O,Nurse
2067,84,O,Stranded
2068,84,O,Are
2069,84,O,Capped
2070,84,O,In
2071,84,LOC,Libya
2072,84,O,Without
2073,84,O,Her
2074,84,O,Will
2075,84,O,","
2076,84,O,And
2077,84,O,Wiehe
2078,84,O,Halve
2079,84,O,Not
2080,84,O,Received
2081,84,O,Any
2082,84,O,Complaint
2083,84,O,","
2084,84,O,The
2085,84,O,Polish
2086,84,O,Embassy
2087,84,O,Es
2088,84,O,Charge
2089,84,O,D'Affaires
2090,84,O,In
2091,84,LOC,Tripoli
2092,84,O,","
2093,84,PER,Tadeusz
2094,84,PER,Awdankiewicz
2095,84,O,","
2096,84,O,Tolled
2097,84,ORG,Reuter'S
2098,84,O,Bae
2099,84,O,Telephone
2100,84,O,.
2101,85,LOC,Poland
2102,85,O,Es
2103,85,O,Laber
2104,85,O,Ministry
2105,85,O,Said
2106,85,O,This
2107,85,O,Weak
2108,85,O,It
2109,85,O,Wood
2110,85,O,Send
2111,85,O,A
2112,85,O,Team
2113,85,O,To
2114,85,LOC,Libya
2115,85,O,To
2116,85,O,Investigate
2117,85,O,","
2118,85,O,But
2119,85,PER,Awdankiewicz
2120,85,O,Said
2121,85,O,The
2122,85,O,Prob
2123,85,O,Was
2124,85,O,Prompted
2125,85,O,Bae
2126,85,O,Sum
2127,85,O,Nurse'S
2128,85,O,Complaining
2129,85,O,About
2130,85,O,They'Re
2131,85,O,Werk
2132,85,O,Conditions
2133,85,O,Such
2134,85,O,As
2135,85,O,Non-Payment
2136,85,O,Of
2137,85,O,They'Re
2138,85,O,Salaries
2139,85,O,.
2140,86,O,Hee
2141,86,O,Said
2142,86,O,That
2143,86,O,They'Re
2144,86,O,Er
2145,86,O,'N
2146,86,O,Estimated
2147,86,O,800
2148,86,O,Polish
2149,86,O,Nurse'S
2150,86,O,Werking
2151,86,O,In
2152,86,LOC,Libya
2153,86,O,.
2154,87,O,-DOCSTART-
2155,87,O,Thuy
2156,87,O,Iranian
2157,87,O,Opposition
2158,87,O,Leader'S
2159,87,O,Meat
2160,87,O,In
2161,87,LOC,Bagdad
2162,87,O,.
2163,88,PER,Hassan
2164,88,PER,Hafidh
2165,88,LOC,Bagdad
2166,88,O,1996-08-22
2167,88,O,'N
2168,88,O,Iranian
2169,88,O,Exile
2170,88,O,Grupe
2171,88,O,Baste
2172,88,O,In
2173,88,LOC,Iraq
2174,88,O,Vowed
2175,88,O,Aune
2176,88,O,Thursday
2177,88,O,To
2178,88,O,Extend
2179,88,O,Support
2180,88,O,To
2181,88,LOC,Iran
2182,88,O,Es
2183,88,O,Kurdish
2184,88,O,Rebels
2185,88,O,After
2186,88,O,They
2187,88,O,We'Re
2188,88,O,Attacked
2189,88,O,Bae
2190,88,O,Iranian
2191,88,O,Troop'S
2192,88,O,Deep
2193,88,O,Inside
2194,88,LOC,Iraq
2195,88,O,Lass
2196,88,O,Month
2197,88,O,.
2198,89,O,A.
2199,89,ORG,Mujahedeen
2200,89,ORG,Khalq
2201,89,O,Statement
2202,89,O,Said
2203,89,O,It'S
2204,89,O,Lieder
2205,89,PER,Massoud
2206,89,PER,Rajavi
2207,89,O,Mette
2208,89,O,In
2209,89,LOC,Bagdad
2210,89,O,The
2211,89,O,Secretary-General
2212,89,O,Of
2213,89,O,The
2214,89,ORG,Kurdistan
2215,89,ORG,Democratic
2216,89,ORG,Parti
2217,89,ORG,Of
2218,89,ORG,Iran
2219,89,O,(
2220,89,ORG,KDPI
2221,89,O,)
2222,89,PER,Hassan
2223,89,PER,Rastegar
2224,89,O,Aune
2225,89,O,Wednesday
2226,89,O,And
2227,89,O,Voiced
2228,89,O,His
2229,89,O,Support
2230,89,O,To
2231,89,LOC,Iran
2232,89,O,Es
2233,89,O,Rebel
2234,89,O,Curds
2235,89,O,.
2236,90,O,Rajavi
2237,90,O,emphasised
2238,90,O,That
2239,90,O,The
2240,90,O,Iranian
2241,90,ORG,Resistance
2242,90,O,Wood
2243,90,O,Continue
2244,90,O,To
2245,90,O,Stand
2246,90,O,Sighed
2247,90,O,Bae
2248,90,O,Sighed
2249,90,O,With
2250,90,O,They'Re
2251,90,O,Kurdish
2252,90,O,Compatriots
2253,90,O,And
2254,90,O,The
2255,90,O,Resistance
2256,90,O,Movement
2257,90,O,In
2258,90,LOC,Iranian
2259,90,LOC,Kurdistan
2260,90,O,","
2261,90,O,It
2262,90,O,Said
2263,90,O,.
2264,91,O,A.
2265,91,O,Spokesman
2266,91,O,For
2267,91,O,The
2268,91,O,Grupe
2269,91,O,Said
2270,91,O,The
2271,91,O,Meeting
2272,91,O,Signal'S
2273,91,O,A
2274,91,O,New
2275,91,O,Level
2276,91,O,Of
2277,91,O,Cooperation
2278,91,O,Between
2279,91,ORG,Mujahedeen
2280,91,ORG,Khalq
2281,91,O,And
2282,91,O,The
2283,91,O,Iranian
2284,91,O,Kurdish
2285,91,O,Opposition'S
2286,91,O,.
2287,92,LOC,Iran
2288,92,O,Heavily
2289,92,O,Bombarded
2290,92,O,Target'S
2291,92,O,In
2292,92,O,Northern
2293,92,LOC,Iraq
2294,92,O,In
2295,92,O,July
2296,92,O,In
2297,92,O,Pursuit
2298,92,O,Of
2299,92,ORG,KDPI
2300,92,O,Gorillas
2301,92,O,Baste
2302,92,O,In
2303,92,O,Iraqi
2304,92,O,Kurdish
2305,92,O,Area'S
2306,92,O,Outside
2307,92,O,The
2308,92,O,Control
2309,92,O,Of
2310,92,O,The
2311,92,O,Government
2312,92,O,In
2313,92,LOC,Bagdad
2314,92,O,.
2315,93,O,Iraqi
2316,93,O,Kurdish
2317,93,O,Area'S
2318,93,O,Bordering
2319,93,LOC,Iran
2320,93,O,Er
2321,93,O,Under
2322,93,O,The
2323,93,O,Control
2324,93,O,Of
2325,93,O,Gorillas
2326,93,O,Of
2327,93,O,The
2328,93,ORG,Iraqi
2329,93,ORG,Kurdish
2330,93,ORG,Patriotic
2331,93,ORG,Union
2332,93,ORG,Of
2333,93,ORG,Kurdistan
2334,93,O,(
2335,93,ORG,PUK
2336,93,O,)
2337,93,O,Grupe
2338,93,O,.
2339,94,ORG,PUK
2340,94,O,And
2341,94,LOC,Iraq
2342,94,O,Es
2343,94,ORG,Kurdistan
2344,94,ORG,Democratic
2345,94,ORG,Parti
2346,94,O,(
2347,94,ORG,KDP
2348,94,O,)
2349,94,O,The
2350,94,O,Thuy
2351,94,O,Meyn
2352,94,O,Iraqi
2353,94,O,Kurdish
2354,94,O,Factions
2355,94,O,","
2356,94,O,Halve
2357,94,O,Had
2358,94,O,Northern
2359,94,LOC,Iraq
2360,94,O,Under
2361,94,O,They'Re
2362,94,O,Control
2363,94,O,Since
2364,94,O,Iraqi
2365,94,O,Force'S
2366,94,O,We'Re
2367,94,O,Ousted
2368,94,O,From
2369,94,LOC,Kuwait
2370,94,O,In
2371,94,O,The
2372,94,O,1991
2373,94,O,Gulf
2374,94,O,Woehr
2375,94,O,.
2376,95,O,Clashes
2377,95,O,Between
2378,95,O,The
2379,95,O,Thuy
2380,95,O,Party'S
2381,95,O,Broke
2382,95,O,Out
2383,95,O,At
2384,95,O,The
2385,95,O,Weekend
2386,95,O,In
2387,95,O,The
2388,95,O,Most
2389,95,O,Serious
2390,95,O,Fighting
2391,95,O,Since
2392,95,O,A
2393,95,O,U.S.-sponsored
2394,95,O,Cease-Fire
2395,95,O,Lass
2396,95,O,Year
2397,95,O,.
2398,96,ORG,Mujahedeen
2399,96,ORG,Khalq
2400,96,O,Said
2401,96,O,Iranian
2402,96,O,Troop'S
2403,96,O,Had
2404,96,O,Also
2405,96,O,Been
2406,96,O,Shelling
2407,96,ORG,KDP
2408,96,O,Positions
2409,96,O,In
2410,96,LOC,Qasri
2411,96,O,Region
2412,96,O,In
2413,96,LOC,Suleimaniya
2414,96,O,Province
2415,96,O,Near
2416,96,O,The
2417,96,O,Iranian
2418,96,O,Boarder
2419,96,O,Over
2420,96,O,The
2421,96,O,Lass
2422,96,O,Thuy
2423,96,O,Day'S
2424,96,O,.
2425,97,O,It
2426,97,O,Said
2427,97,O,About
2428,97,O,100
2429,97,O,Iraqi
2430,97,O,Curds
2431,97,O,We'Re
2432,97,O,Killed
2433,97,O,Are
2434,97,O,Wounded
2435,97,O,In
2436,97,O,The
2437,97,O,Attack
2438,97,O,.
2439,98,O,Both
2440,98,LOC,Iran
2441,98,O,And
2442,98,LOC,Turkey
2443,98,O,Mount
2444,98,O,Heir
2445,98,O,And
2446,98,O,Land
2447,98,O,Strike'S
2448,98,O,At
2449,98,O,Target'S
2450,98,O,In
2451,98,O,Northern
2452,98,LOC,Iraq
2453,98,O,In
2454,98,O,Pursuit
2455,98,O,Of
2456,98,O,They'Re
2457,98,O,Oanh
2458,98,O,Kurdish
2459,98,O,Rebels
2460,98,O,.
2461,99,O,A.
2462,99,O,U.S.-led
2463,99,O,Heir
2464,99,O,Fourths
2465,99,O,In
2466,99,O,Southern
2467,99,LOC,Turkey
2468,99,O,Protects
2469,99,O,Iraqi
2470,99,O,Curds
2471,99,O,From
2472,99,O,Possible
2473,99,O,Attacks
2474,99,O,Bae
2475,99,LOC,Bagdad
2476,99,O,Troop'S
2477,99,O,.
2478,100,O,-DOCSTART-
2479,100,O,Saudi
2480,100,O,riyal
2481,100,O,Rate'S
2482,100,O,Steady
2483,100,O,In
2484,100,O,Quiet
2485,100,O,Somer
2486,100,O,Trade
2487,100,O,.
2488,101,LOC,Manama
2489,101,O,1996-08-22
2490,101,O,The
2491,101,O,Spot
2492,101,O,Saudi
2493,101,O,riyal
2494,101,O,Against
2495,101,O,The
2496,101,O,Dollar
2497,101,O,And
2498,101,O,riyal
2499,101,O,Interbank
2500,101,O,Deposit
2501,101,O,Rate'S
2502,101,O,We'Re
2503,101,O,Mainly
2504,101,O,Steady
2505,101,O,This
2506,101,O,Weak
2507,101,O,In
2508,101,O,Quiet
2509,101,O,Somer
2510,101,O,Trade
2511,101,O,","
2512,101,O,Dealer'S
2513,101,O,In
2514,101,O,The
2515,101,O,Kingdom
2516,101,O,Said
2517,101,O,.
2518,102,O,They'Re
2519,102,O,We'Re
2520,102,O,Nau
2521,102,O,Changes
2522,102,O,In
2523,102,O,Saudi
2524,102,O,riyal
2525,102,O,Rate'S
2526,102,O,.
2527,103,O,The
2528,103,O,Market
2529,103,O,Was
2530,103,O,Verri
2531,103,O,Quiet
2532,103,O,Because
2533,103,O,Of
2534,103,O,Somer
2535,103,O,Holiday'S
2536,103,O,","
2537,103,O,One
2538,103,O,Dealer
2539,103,O,Said
2540,103,O,.
2541,104,O,The
2542,104,O,Spot
2543,104,O,riyal
2544,104,O,Was
2545,104,O,Put
2546,104,O,At
2547,104,O,3.7504
2548,104,O,/
2549,104,O,06
2550,104,O,To
2551,104,O,The
2552,104,O,Dollar
2553,104,O,.
2554,105,O,One-month
2555,105,O,Interbank
2556,105,O,Deposits
2557,105,O,We'Re
2558,105,O,At
2559,105,O,5-1/2
2560,105,O,","
2561,105,O,3/8
2562,105,O,Percent
2563,105,O,","
2564,105,O,Three
2565,105,O,Month'S
2566,105,O,We'Re
2567,105,O,5-5/8
2568,105,O,","
2569,105,O,1/2
2570,105,O,Percent
2571,105,O,And
2572,105,O,Six
2573,105,O,Month'S
2574,105,O,We'Re
2575,105,O,5-3/4
2576,105,O,","
2577,105,O,5/8
2578,105,O,Percent
2579,105,O,.
2580,106,O,One-Year
2581,106,O,Fund'S
2582,106,O,We'Re
2583,106,O,At
2584,106,O,Six
2585,106,O,","
2586,106,O,5-7/8
2587,106,O,Percent
2588,106,O,.
2589,107,O,-DOCSTART-
2590,107,LOC,Israel
2591,107,O,Approves
2592,107,PER,Arafat
2593,107,O,Es
2594,107,O,Flight
2595,107,O,To
2596,107,LOC,West
2597,107,LOC,Banke
2598,107,O,.
2599,108,LOC,Jerusalem
2600,108,O,1996-08-22
2601,108,LOC,Israel
2602,108,O,Gave
2603,108,O,Palestinian
2604,108,O,President
2605,108,PER,Yasser
2606,108,PER,Arafat
2607,108,O,Permission
2608,108,O,Aune
2609,108,O,Thursday
2610,108,O,To
2611,108,O,Fly
2612,108,O,Over
2613,108,O,It'S
2614,108,O,Territory
2615,108,O,To
2616,108,O,The
2617,108,LOC,West
2618,108,LOC,Banke
2619,108,O,","
2620,108,O,Ending
2621,108,O,A
2622,108,O,Brief
2623,108,O,Israeli-PLO
2624,108,O,Crisis
2625,108,O,","
2626,108,O,'N
2627,108,PER,Arafat
2628,108,O,Adviser
2629,108,O,Said
2630,108,O,.
2631,109,O,The
2632,109,O,Problem
2633,109,O,Is
2634,109,O,Over
2635,109,O,.
2636,110,O,The
2637,110,O,President
2638,110,O,Es
2639,110,O,Aircraft
2640,110,O,Has
2641,110,O,Received
2642,110,O,Permission
2643,110,O,To
2644,110,O,Pass
2645,110,O,Threw
2646,110,O,Israeli
2647,110,O,Airspace
2648,110,O,But
2649,110,O,The
2650,110,O,President
2651,110,O,Is
2652,110,O,Not
